,BAC Return,C Return,GS Return,JPM Return,MS Return,WFC Return
2006-03-07,0.00906879009068784,0.0067259709264482215,-0.005102744449041574,0.001206854936036672,-0.0043391188251001855,0.012084118016321366
2006-03-08,0.001972818939061982,0.0060344827586207295,-0.012406431937898477,0.002892960462873795,-0.00988937311431437,-0.001240502403473398
2006-03-09,-0.0035003281557647314,-0.00407026563838897,-0.0055442487192085554,-0.013221153846153966,-0.006940917555442794,-0.0077627697562490106
2006-03-10,0.008781558726674188,0.010755001075500203,-0.0011997177134790427,0.0019488428745433328,0.007841800204568816,0.005319981223595782
2006-03-13,-0.0002176278563656986,-0.0031921685464991745,-0.0057231682328835465,-0.0017019207391198998,-0.005581867388362638,0.0017120622568094213
2006-03-14,0.006965607313887734,0.0072587532023911105,0.061824900511654235,0.007793472966390658,0.021092022452798176,0.008701056556867703
2006-03-15,0.003026372676178113,-0.0036032217041119807,-0.002810868692276758,-0.003866602223296378,-0.006496751624187946,-0.00030807147258160583
2006-03-16,0.00775862068965516,0.006594341629440503,-0.008791946308724818,0.002426006792819013,0.005030181086518981,0.0006163328197226203
2006-03-17,0.0029940119760478723,0.001901944209636408,0.018078407475116798,0.0019361084220717029,0.005338672005338774,0.0018478595626734151
2006-03-20,0.0,-0.00021092596498628602,0.012104283054003684,0.0012077294685990392,0.0018254231662795384,0.0010759299108513698
2006-03-21,-0.007036247334754719,-0.0037974683544304,-0.018267840714942807,-0.006031363088057851,0.0006625807520290738,-0.003838476892369158
2006-03-22,0.00901868155464891,0.009529860228716602,0.0161981258366799,0.020631067961164984,0.025326932627048437,0.007552404438964322
2006-03-23,-0.006171525856565219,0.0020977554017200806,-0.0009880121196154112,-0.00023781212841855748,-0.005973522763965122,-0.006119014838611103
2006-03-24,0.004282655246252487,0.0008373456144024072,0.0032966308432782476,0.001427212178877424,-0.0016241676140977823,0.00015391719255042347
2006-03-27,-0.0017057569296374808,-0.0035557414766785866,0.018597621081684945,0.00023752969121138,0.010574263868553757,-0.0007694675284702912
2006-03-28,-0.01623237932507471,-0.0008396305625524292,-0.0054193548387097,-0.013061030634053616,-0.0009658725048292682,-0.013399045125519815
2006-03-29,-0.0019539730785932408,0.0006302521008403339,0.017773741567203016,0.002887391722810273,0.013535288430551073,0.0021854511395567044
2006-03-30,-0.007831194257124197,-0.00734830988872559,-0.0005736137667303742,-0.0035988483685220896,0.0114467408585055,-0.001090342679127887
2006-03-31,-0.0015347511510633849,-0.0010575296108291665,0.0009565716472164087,0.0026486876956417493,-0.012574662055957253,-0.004054264774676408
2006-04-03,0.0030742204655247463,0.003811136989201769,0.007390417940876581,0.00696445725264172,0.006844953836357748,0.0072021293251918195
2006-04-04,0.013353765323993017,0.016874077198903326,0.01821401467240058,0.00810875268304323,0.016126482213438598,0.008394217316959551
2006-04-05,0.005616763879887632,0.001037129226301614,-0.0015527950310558758,0.0063875088715399375,0.0006223743581765806,0.00400801603206391
2006-04-06,-0.007518796992481036,-0.00849564857024443,0.008024883359253554,-0.005876821814762567,0.0029544394339915403,-0.0029172424382004625
2006-04-07,-0.009956709956709942,-0.003970741901776487,-0.006294742039002599,-0.013951288720737698,-0.011317829457364259,-0.008777332922697778
2006-04-10,-0.0013117621337997987,0.005665127989928687,0.008942988448639833,0.004316546762589857,0.002352203230359118,0.000621407487960024
2006-04-11,-0.0026269702276706663,-0.009597329438764901,-0.020374245968238336,-0.006446991404011504,-0.018617021276595813,-0.0004657661853749717
2006-04-12,0.0035118525021948788,0.002738571729513417,0.0023248507697142262,0.006969478490747472,0.005579467559381435,0.0001553277415347054
2006-04-13,0.00021872265966749183,0.009453781512605008,-0.0005641925777332135,0.0069212410501193755,-0.0015852885225111635,0.004037894082932203
2006-04-17,-0.005466870763175202,0.00624349635796051,0.015743586527002362,-0.0045034368333727315,0.01000317561130526,-0.0029389017788091776
2006-04-18,0.010554089709762682,0.0026887280248188983,0.02229220699024337,0.014285714285714235,0.03191322119163664,0.009308098045299529
2006-04-19,0.001958224543080922,-0.005156765676567643,0.009060706735125379,0.0004694835680749687,-0.007312614259597838,-0.005072241008299949
2006-04-20,0.004994571118349667,0.0014513788098693414,0.006884166417240101,-0.000469263256686947,-0.0027624309392264568,0.004634636181059637
2006-04-21,0.012748487467588498,-0.00600414078674949,-0.01373365041617125,-0.0023474178403756207,0.0007694675284701802,0.0
2006-04-24,0.004267121826328157,-0.00020828993959587372,-0.003255169087949761,0.004235294117647115,0.0043057050592034685,0.0010764262648008671
2006-04-25,0.00042489908646703434,-0.011249999999999982,-0.015421832476564812,-0.010777881911902543,-0.014392895421834306,-0.00015360983102907788
2006-04-26,0.013166277341261301,0.00611040876527591,0.0036855036855036882,0.010421601136901826,0.000621407487960024,0.007835304962359624
2006-04-27,0.027876755397191255,0.008376963350785305,0.0034883720930232176,0.030239099859353136,0.008694302126998954,0.023932926829268508
2006-04-28,0.01794453507340954,0.03738317757009346,-0.022443129840824638,0.03253697383390208,-0.010312451900877373,0.022629149918118152
2006-05-01,-0.014823717948717952,-0.009809809809809833,-0.023956578701104236,-0.013221683561040143,-0.017729393468118193,-0.010045130295530558
2006-05-02,0.005693371289142046,0.0028305701577031606,0.015212527964205913,0.01607860652076809,0.01551614946168467,-0.0016176470588235015
2006-05-03,-0.0032349373230894374,0.00504032258064524,0.0020147327331108134,-0.0008791208791208982,-0.011225444340505097,-0.007954043305346992
2006-05-04,0.012981744421906694,-0.009428284854563707,-0.006974552309142457,0.005059392872855284,0.0059918006937873525,0.012323682256867308
2006-05-05,0.010612735282338859,0.02004860267314701,0.04017970134143245,0.02101116217990806,0.027115987460815116,0.010120269873863164
2006-05-08,-0.007132950267485616,-0.004169148302561099,-0.0052314617677473585,-0.011789924973204635,-0.0019838242026551933,-0.006969652969362583
2006-05-09,0.0015964877270004951,0.0037878787878788955,0.013575490735644902,-0.0017353579175705125,0.005351681957186383,-0.0013159818686943048
2006-05-10,-0.000398485754134259,-0.0009930486593844323,-0.010015082956259413,-0.0021729682746631784,-0.008212927756654054,-0.005124450951683679
2006-05-11,-0.009567470599960215,-0.016302186878727642,-0.029313181790480813,-0.0167682926829269,-0.014568317742677306,-0.0069168506254598805
2006-05-12,-0.009861139062185442,-0.009902991107518133,-0.01990205926670008,-0.018383167220376473,-0.015094926859632873,-0.004742145820984089
2006-05-15,0.007113821138211351,0.010614411104306942,-0.019025046441611848,0.00496389891696758,-0.019276346974245517,0.0074449076831446526
2006-05-16,0.001816347124117046,0.0006059381943042119,-0.00287318793261071,-0.004939380332285581,-0.00016110842597061303,0.0038427431274017376
2006-05-17,-0.021756647864625278,-0.014331853048041965,-0.02940406024885389,-0.02414259927797835,-0.033354817918143764,-0.02134864546525328
2006-05-18,-0.009060955518945701,-0.002047921359819793,-0.00796167600026998,-0.011791907514450806,-0.002167027837973068,-0.012035504738979963
2006-05-19,0.0031172069825438076,0.001436486763800593,0.016187172685846463,0.00023397285914827926,0.0013364517206815307,0.005938784833257271
2006-05-22,-0.00020716801325881828,0.0008196721311477528,-0.021819155344354413,-0.0025730994152046716,-0.012846179512846168,0.008779897063275754
2006-05-23,-0.0006216328222130585,-0.006347256347256414,-0.016763599042080135,-0.011022514071294509,-0.00676018252492816,0.0037515006002399875
2006-05-24,0.005183495749533584,0.0026787554090252907,0.0015309672929715301,-0.000474270808631827,0.005615109749872449,0.0016444909552997267
2006-05-25,0.00886963696369647,0.008425811755035095,0.023624235686492634,0.01660735468564667,0.011336717428088061,0.0013432835820896827
2006-05-26,0.009609486812512946,0.010189525168127211,0.038148248710290655,0.008868144690781676,0.013384641124309704,0.002384856163362592
2006-05-30,-0.013770757391656563,-0.011095420617308838,-0.020334771805936902,-0.018274346518621254,-0.02410434208353973,-0.014869888475836479
2006-05-31,-0.006160164271047264,0.005711954304365552,0.007475138490288913,0.004712535344015167,0.008627981728979828,0.0018113207547170163
2006-06-01,0.006198347107438051,0.010750507099391404,0.017224246439218494,0.022045028142589018,0.01610197920161016,0.019436492391140536
2006-06-02,0.01149897330595473,0.006221151916516288,0.0035167697818299093,0.005277650298302072,0.00016507098052165325,0.007094295004433926
2006-06-05,-0.010556232237109109,-0.010370961308336701,-0.0239470439353624,-0.019173704633645317,-0.032018484898498234,-0.011740534194305763
2006-06-06,-0.004308576118178142,0.0028214429665458507,-0.007712765957446743,-0.013730509657900791,0.004262574595055524,0.004603504603504671
2006-06-07,0.0065938594683701,0.003818327974276725,0.00475743768426673,-0.0030674846625767804,0.004074702886248005,0.008573540280857328
2006-06-08,0.0036847492323439646,0.0,-0.001267089029676538,0.002366863905325367,-0.002705444707473803,0.015242561922907738
2006-06-09,-0.004894962267999237,0.0,0.004340277777777901,0.000236127508854711,0.007290606985418835,0.0017323516673886097
2006-06-12,-0.007788481246157053,-0.012412412412412532,-0.035968353168007394,-0.017941454202077378,-0.02036694159232444,-0.0025940337224384935
2006-06-13,-0.02768023135715758,-0.022704236772754904,-0.03965517241379313,-0.02572115384615381,-0.05085910652920966,-0.0309203872272793
2006-06-14,-0.009135330359039684,-0.008504459655673147,-0.0053859964093356805,-0.013816925734024266,0.006335988414192695,-0.008051289697331043
2006-06-15,0.027229845626072002,0.018410041841004254,0.040577617328519944,0.015761821366024664,0.03130059363194815,0.005862017135127129
2006-06-16,-0.010227509914422783,-0.006573541495480728,-0.0008326394671107629,-0.010837438423645485,-0.005930577359148703,-0.0040346682606096085
2006-06-19,-0.005904681568958292,-0.011166253101736912,-0.0017361111111111605,-0.005229083665338474,-0.00824706088787508,-0.00285071267816972
2006-06-20,-0.0012728044123886395,0.003973232956921757,0.01050434782608689,0.013516896120150168,0.008846426043878308,0.0003009328919651999
2006-06-21,0.004885301614273585,0.007498437825453008,0.031460828858598466,0.017782168436651036,0.04314275692739389,0.002406738868832692
2006-06-22,0.004861551469033998,-0.004134794293983779,-0.010144830808249461,-0.0033972336811454173,0.008910558170813765,-0.0034513805522209395
2006-06-23,-0.0027345393352966596,-0.008926717874195522,-0.0026296271323580367,-0.0048697345994643815,-0.005165805699050119,-0.01355217587712676
2006-06-26,0.00105462982493143,0.011730205278592365,0.013385613845321886,0.015414729630535806,0.011725293132328174,0.005190047321019575
2006-06-27,-0.003371260008428245,-0.011180124223602483,-0.018278852568379023,-0.015903614457831283,-0.00596026490066226,-0.01078208048595286
2006-06-28,0.007399577167019,0.0018844221105527303,-0.004552867627072521,0.010528893241919635,0.0016655562958027836,0.017040221062327277
2006-06-29,0.019937040923399874,0.021107628004179757,0.038978769881903075,0.03416525321056452,0.03990688393747921,0.017358490566037776
2006-06-30,-0.010288065843621408,-0.012484650020466614,-0.011629434954007811,-0.015932521087160256,0.010713143588103602,-0.004747774480712286
2006-07-03,0.014760914760914678,0.014922279792746185,0.013428172571960273,0.020714285714285685,0.012814428096820096,0.005366726296958779
2006-07-05,0.0012292562999385304,0.0008168266285479842,-0.009839291571006936,-0.010730114299043692,-0.00577944392377383,-0.008303677342823335
2006-07-06,0.003887865766318832,0.0053050397877985045,-0.0024511427625040216,0.0009431737797691575,0.0034564021995286964,0.009270334928229707
2006-07-07,-0.005299633102323842,-0.0038563020093363987,-0.013746845530615115,-0.0009422850412250661,0.0012525442304682777,0.009037037037036955
2006-07-10,0.006967213114754234,0.0052974735126325445,0.0022894081206652483,0.00400848856401792,0.004065676309616739,0.0032300690060196313
2006-07-11,0.00020350020350012876,0.005269558167815047,-0.0012092710782667382,0.0068107092531703994,-0.00436069148107765,0.007610127323284033
2006-07-12,-0.01180061037639879,-0.015524193548387188,-0.02286944238918398,-0.014462327968276179,-0.020334741123103295,-0.011183732752360176
2006-07-13,-0.012147416100473651,-0.01966004505426988,-0.01872375576512697,-0.020355029585798823,-0.018521475331310877,-0.0013219741480611225
2006-07-14,0.006877865777407344,-0.006058073950282017,-0.017186951946685514,-0.01208021261174197,-0.012689116642264575,-0.0032357699661714756
2006-07-17,-0.0018629683295384725,-0.02480033627574607,0.0054960742326910506,-0.003912937148447093,0.008403361344538007,0.011509517485613019
2006-07-18,0.004562422231439323,0.003232758620689724,0.010435152977922968,-0.0004910385465257683,0.012418300653594727,-0.004376367614879584
2006-07-19,0.031172584640792866,0.015037593984962516,0.032527750456653015,0.05747973470891665,0.030503550677856595,0.037802197802197846
2006-07-20,-0.006006006006006093,-0.002962962962962945,-0.012179356331224023,-0.001626016260162566,-0.007987470634299054,-0.0005647324579979296
2006-07-21,0.00986908358509564,-0.0038208448312460064,-0.021628323460531895,0.003955328059562557,-0.01310388380170513,0.0056505156095492115
2006-07-24,0.008575987235739824,0.01129341572554865,0.03421571388341316,0.024333719582850577,0.02735562310030404,-0.0044950133445708085
2006-07-25,0.004745896776745084,-0.00021070375052667512,0.01082368958475155,0.009728506787330282,0.011678604796013792,-0.002398758289826497
2006-07-26,0.0035426097224955377,0.0016859852476289738,-0.007475250858643756,0.0004481290611695332,-0.008003694012621132,0.002263083451202297
2006-07-27,0.0005883506569916985,-0.004628655585945718,0.005970959424616673,0.0011198208286675726,0.009464701318851798,-0.01114874400225807
2006-07-28,0.012544100352802623,0.021559923906150802,0.02333738027789023,0.01744966442953011,0.017983399938518385,0.03339517625231925
2006-07-31,-0.0025164537359658734,-0.00041382164287184775,0.006788821513314058,0.0030782761653473933,0.004076702400724663,-0.0009667173042396948
2006-08-01,0.0,0.004139929621196359,-0.009754500818330625,-0.0024112231477422252,-0.008421052631578996,-0.00497649986176385
2006-08-02,0.00834465359984482,0.0043290043290042934,-0.008991141081581278,-0.0004394638540978768,0.004397937518956674,0.0058349541539317595
2006-08-03,0.00019245573518089643,-0.005131362889983615,0.014676450967311405,0.0037370850736424543,0.023705269515325256,0.0034530386740332375
2006-08-04,0.006734654608427926,0.0006189395502371742,0.005851413543721318,-0.011826544021024898,-0.001622418879056009,0.004817618719889838
2006-08-07,-0.003058103975535187,-0.0055670103092784196,-0.002222367474998377,0.0033244680851065578,-0.008125276998079412,-0.008493150684931616
2006-08-08,-0.0019171779141102796,0.001658718639850898,-0.007861120209630035,-0.006185111552904798,-0.012809055704498085,-0.012572533849129597
2006-08-09,-0.009988474836726935,-0.009935831090871483,-0.009508088478045518,-0.014225383418537518,-0.024140012070005934,-0.024345879389953806
2006-08-10,-0.00038804811796655514,0.002927033242734689,0.010799280047996795,-0.006764374295377795,0.008503401360544283,-0.004015488312060778
2006-08-11,-0.0023291925465839247,-0.0068792995622263264,-0.003429400514409986,-0.002724177071509626,0.001992948030047348,0.0020158387329014538
2006-08-14,-0.0052529182879376135,0.0016792611251048584,-0.00489709483157974,-0.0009105394946505863,-0.005048959608323078,-0.5020836327058487
2006-08-15,0.019949149227459273,0.014459346186085353,0.015162598922657367,0.02620186830713145,0.018606796862986164,0.009235209235209263
2006-08-16,0.0028763183125599667,0.002478826688700808,0.015329184408778174,0.009547069271758524,0.010718599033816556,0.0074349442379182396
2006-08-17,-0.00305927342256207,0.0008242324335463458,-0.0034840957481129253,-0.00021992522542335635,0.00926064227035095,0.0005676979846722663
2006-08-18,0.006712696586114397,0.0006176652254479276,0.0014891550663647113,0.005499340079190507,-0.0063637709042473345,-0.003120567375886507
2006-08-21,-0.0005715374357020409,-0.0022633744855966587,-0.005495215929661179,-0.005469262743382219,0.0008936550491509543,0.0019920318725099584
2006-08-22,0.0007624857033929899,-0.0014435966178593107,0.0020802184229342657,-0.0024197096348438363,0.009672619047618847,-0.009372337404146447
2006-08-23,-0.00019047619047618536,0.00330441966129702,-0.009406422315926144,0.0037486218302094088,0.0029476787030213725,0.0008600917431191846
2006-08-24,0.00038102495713454587,0.0028818443804035088,-0.008513425016371867,0.0035149384885764245,-0.00440852314474649,0.008593526210254998
2006-08-25,-0.0072367168158444795,-0.0016420361247947435,-0.00878467635402913,-0.003502626970227629,-0.011365313653136422,-0.008804316955410507
2006-08-28,0.0011509687320159223,0.009868421052631415,-0.0035983207836342013,0.010984182776801354,-0.001343684681994639,0.006303724928366838
2006-08-29,0.0019160758766048058,0.002850162866449457,-0.016317795760048104,-0.0010864841373317002,-0.018687397219315338,-0.007687927107061343
2006-08-30,-0.011283228150697933,0.0052781161185546654,-0.00020395676116669037,-0.005220796171416131,-0.0021328458257160454,-0.004591104734576912
2006-08-31,-0.004448742746615109,-0.003432956381260177,0.010811913504692017,-0.0015307238136890167,0.004427480916030735,0.001729605073508278
2006-09-01,0.0036914707596658047,0.0004052684903748105,0.0032963336696938406,0.0015330705212439621,0.01580787353701152,0.0020143884892085406
2006-09-05,0.0017421602787457413,0.0010127607859025112,0.014348933887622373,0.0015307238136890167,0.008828370492294013,0.0002871912693853673
2006-09-06,-0.0019323671497585293,-0.005868069607446347,-0.0040322580645162365,0.0017467248908298316,-0.01957876001186598,0.00602928509905265
2006-09-07,-0.002710551790900295,-0.011805414207205489,-0.01393774474016063,-0.01482127288578905,-0.002118003025718629,-0.010559360730593492
2006-09-08,0.0029120559114734768,0.0035015447991761928,0.008278925758901545,0.0013274336283184418,0.011067313523347444,0.008941447937698133
2006-09-11,-0.009291521486643362,0.004105090311987025,0.008010680907877044,0.0028722934158198488,-0.0002998950367371078,0.0017152658662094034
2006-09-12,0.01016021883548257,0.0014309076042517965,0.04827814569536426,0.013659396342806662,0.025198740062996716,0.008561643835616639
2006-09-13,0.003868471953578201,0.0063278220044906686,0.01623602249036593,0.00847641816996303,0.020190197512801822,0.003961516694962919
2006-09-14,0.0005780346820809523,-0.00020283975659229903,0.01031953251274409,0.0021551724137931494,0.008461207514699476,0.004509582863585271
2006-09-15,-0.009243212016175506,-0.002028809089064776,0.001169086881614545,0.00967741935483879,0.008959044368600733,0.006453423120089674
2006-09-18,0.00641399416909616,0.008131734092295284,0.0031344109151250077,-0.007880724174654019,-0.0012684989429175841,-0.002509060496236337
2006-09-19,0.004828118964851358,0.002218189151038441,0.0010415390270799296,0.00472305710605414,0.013971210838272574,0.005310229178311809
2006-09-20,0.008841053238516361,0.004024144869215096,0.019646245180243715,0.008974358974358942,0.00695894224077942,0.00917431192660545
2006-09-21,-0.0047628119641836,-0.0030060120240480437,0.0033013205282113045,-0.008682761541719541,-0.009813407049066969,-0.0055096418732780705
2006-09-22,0.0036370597243491343,-0.005025125628140725,0.002213580616212907,0.00021362956633197427,0.0019542155220546586,-0.00249307479224381
2006-09-25,0.010299446881556262,0.011717171717171793,0.006984240687679,0.001922255446390242,0.011005851212036566,0.009997222993612942
2006-09-26,0.00962809137247489,0.0029952076677315365,-5.928033671220856e-05,-0.00021317416329136307,0.009508061182306848,0.002474566950783741
2006-09-27,-0.00448765893792058,-0.0051761895281703385,0.001897083234526864,-0.0012793176972279996,-0.011875511875511946,-0.0076796489303346815
2006-09-28,0.005259203606311047,-0.0008004802881729223,0.00591715976331364,0.006618274978650529,0.006907031357922255,-0.0016583747927032544
2006-09-29,0.0009342301943198184,-0.005207290206288739,-0.00488235294117656,-0.004029692470837731,0.00027438606118801445,0.0016611295681063787
2006-10-02,0.0009333582228858717,-0.003623917857861869,0.008985044629662431,-0.0019165247018739784,0.001783020161843396,-0.0035931453841901995
2006-10-03,0.014733308466989836,0.01212366134572651,0.020563594821020548,0.01152122893108598,0.007119386637458813,0.012205270457697814
2006-10-04,0.007535379525822616,0.01876622080255541,0.013547646383467393,0.0016874077198905102,0.013322457857531278,0.003836667580158881
2006-10-05,-0.005472455308281554,-0.0007838526357044628,-0.006003624830086096,-0.0016845651716151933,0.00026831231553514634,-0.003276003276003414
2006-10-06,-0.005135730007336803,0.001176701313982953,0.0008547008547008517,-0.011600928074245842,-0.0020118025751073576,-0.004656258559298632
2006-10-09,0.004977876106194712,0.000587659157688547,0.010247651579846195,0.0053350405463081785,0.007929041795457614,0.0019262520638412273
2006-10-10,0.0022014309301046087,-0.005090054815974909,0.007945900253592653,0.008915304606240682,-0.0035999999999999366,-0.003570447679208888
2006-10-11,-0.01079992678015751,-0.008658008658008587,0.0006150061500613813,0.0023143277929729145,0.0006690753378830738,-0.001653803748621896
2006-10-12,0.004071058475203504,-0.003969829297340244,0.014192322735653962,0.013014273719563318,0.020994918427386988,0.002208724461623346
2006-10-13,0.0023958717287135833,0.003985651654045519,0.012891851688612288,-0.0020721094073767876,0.002881466928618126,0.0008264462809917106
2006-10-16,-0.012502298216583885,-0.004565303691941303,0.007451726951319015,-0.008928571428571397,0.00313438683557532,-0.003578309936691282
2006-10-17,-0.0005585552038727126,-0.001994017946161497,-0.011607817730266756,0.005447307772889376,-0.013409712277047237,0.007734806629834168
2006-10-18,0.0024217585692996035,0.002797202797202747,-0.002458076145736565,-0.016253386122108804,0.006861968857218237,0.009046052631579204
2006-10-19,-0.010221148485411669,-0.006375772066148588,-0.014072938341912145,-0.007201864011861958,-0.0015727391874179597,-0.001901657158380865
2006-10-20,0.006759294029290208,0.000802085422097365,0.0019439044709803621,0.005333902282910197,0.0028878970858492448,-0.0029940119760478723
2006-10-23,0.0007459903021260761,0.014225606090963794,0.02383592017738345,0.0057300509337860905,0.012434554973821843,0.001092001092001027
2006-10-24,-0.004286246738725241,-0.002963255630185624,0.01700054141851659,-0.005275374551593215,0.010471881060116317,-0.005999454595036813
2006-10-25,0.01066816395283543,0.00792550029720629,0.004099233390119306,0.00275774289350883,-0.008828045035823906,-0.0016460905349794386
2006-10-26,0.0033333333333334103,-0.000786318065657543,0.02529028153332269,0.010577533319229948,0.0019362333806636212,0.0010992030777685624
2006-10-27,-0.008859357696566983,-0.009246507967735518,-0.024356189885200163,-0.01004814737282822,-0.015202267456841057,-0.0030194894317869814
2006-10-30,0.004096834264432081,-0.004765687053216894,0.00572428048974416,0.0033833791499260357,0.001831501831501825,0.0005506607929515184
2006-10-31,-0.0009272997032642172,0.0007980845969672856,0.0002108036890644538,-0.00021074815595378826,-0.001958735962392155,-0.0013758943313154637
2006-11-01,-0.005383330239465356,-0.00139553429027095,-0.02523842141314081,-0.010750421585160153,-0.03480308779275165,-0.008266740148801244
2006-11-02,-0.0005599104143336753,-0.006987422639249341,0.012918918918918942,-0.0006392499467291479,0.005286701911346059,-0.003334259516532545
2006-11-03,-0.0022408963585434094,-0.00301568154402887,-0.0013874806553176855,-0.0002132196162046851,0.0016181229773464256,0.003624198494563746
2006-11-06,0.014598540145985384,0.012704174228675091,0.015336931544915222,0.016208146726380823,0.02369413031771672,0.009444444444444589
